property_id,name,district,price,beds,baths,area,build_time,location,time_to_school,distance_to_mrt,latitude,longitude,public_facilities,facility_type,costScore,commuteScore,neighborhoodScore,device_id,dwell_time,favorite,update_time
305,2 Room (2STD) HDB for Rent in 115B Canberra Walk,Sembawang,2550,1,1,506,2018,115B Canberra Walk,76,337,1.44631122878781,103.829416902418,"[{'Bukit Canberra Hawker Centre': '771'}, {'Sembawang Public Library': '1123'}, {'NW502D': '345'}, {'SHENG SIONG SUPERMARKET PTE LTD': '435'}]",HDB,0.52,0.56,0.36,device_354,15.97,False,2025-10-28 03:25:09.088979+00:00
376,Common Room (HDB) for Rent in 807 Yishun Ring Road,Yishun South,600,1,0,130,1987,807 Yishun Ring Road 760807,64,180,1.41649875808134,103.831578419935,"[{'Chong Pang Hawker Centre & Market': '1612'}, {'Yishun Public Library': '1535'}, {'LOWER SELETAR RESERVOIR PARK': '1045'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '184'}]",HDB,0.98,1.0,1.0,device_354,34.94,False,2025-10-28 03:26:20.399882+00:00
250,3 Bed Executive Condo for Rent in The Canopy,Yishun North,4800,3,2,1195,2014,"The Canopy, 81 Yishun Avenue 11",89,572,1.4238551154535,103.848420485071,"[{'Yishun Park Hawker Centre': '427'}, {'Yishun Public Library': '1546'}, {'YISHUN PK': '649'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '174'}]",Executive Condo,0.0,0.07,0.0,device_354,50.34,False,2025-10-28 03:27:30.827925+00:00
329,Common Room (HDB) for Rent in 209 Yishun Street 21 (B),Yishun North,850,1,0,130,1985,209 Yishun Street 21,69,352,1.43138584014099,103.837699405144,"[{'Chong Pang Hawker Centre & Market': '967'}, {'Yishun Public Library': '280'}, {'YISHUN POND PK': '422'}, {'SONG FISH DEALER PTE LTD': '283'}]",HDB,0.92,0.81,0.0,device_354,23.7,False,2025-10-28 03:28:30.744768+00:00
444,4 Room (4NG) HDB for Rent in 108 Yishun Ring Road (A),Yishun North,3400,3,2,1044,,108 Yishun Ring Road 760108,82,733,1.43232355080911,103.829071971177,"[{'Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre)': '113'}, {'Yishun Public Library': '802'}, {'PLATINA RD PG': '622'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '191'}]",HDB,0.33,0.33,0.0,device_354,45.75,False,2025-10-28 03:29:39.603042+00:00
282,Common Room (HDB) for Rent in 231 Yishun Street 21 (A),Yishun North,550,1,0,120,,Yishun Street 21,48,554,1.43318573912724,103.836757599856,"[{'Chong Pang Hawker Centre & Market': '899'}, {'Yishun Public Library': '398'}, {'YISHUN NEIGHBOURHOOD PK': '539'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '284'}]",HDB,0.99,0.61,0.0,device_355,43.08,True,2025-10-28 03:24:34.430975+00:00
552,4 Room (4NG) HDB for Rent in 317B Yishun Avenue 9 (B),Yishun North,3300,2,2,990,2015, 317B Yishun Avenue 9 762317,53,1010,1.43416878511817,103.842950441024,"[{'Yishun Park Hawker Centre': '1034'}, {'Yishun Public Library': '935'}, {'YISHUN POND PK': '782'}, {'SHENG SIONG SUPERMARKET PTE LTD': '195'}]",HDB,0.35,0.39,0.0,device_355,63.07,True,2025-10-28 03:26:06.001206+00:00
293,Common Room (HDB) in 858 Yishun Avenue 4,Yishun South,500,1,0,150,,858 Yishun Avenue 4,43,617,1.41767034348633,103.838515102268,"[{'Yishun Park Hawker Centre': '1065'}, {'Yishun Public Library': '1365'}, {'YISHUN PK': '870'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '305'}]",HDB,1.0,0.83,1.0,device_355,7.9,False,2025-10-28 03:26:31.615822+00:00
230,3 Room (3STD) HDB for Rent in 141 Yishun Ring Road,Yishun North,2800,2,2,732,,141 Yishun Ring Road,50,592,1.43089700238255,103.830000816371,"[{'Chong Pang Hawker Centre & Market': '109'}, {'Yishun Public Library': '658'}, {'PLATINA RD PG': '569'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '141'}]",HDB,0.47,0.52,0.0,device_355,20.97,False,2025-10-28 03:27:16.492544+00:00
444,4 Room (4NG) HDB for Rent in 108 Yishun Ring Road (A),Yishun North,3400,3,2,1044,,108 Yishun Ring Road 760108,52,733,1.43232355080911,103.829071971177,"[{'Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre)': '113'}, {'Yishun Public Library': '802'}, {'PLATINA RD PG': '622'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '191'}]",HDB,0.33,0.43,0.0,device_355,41.97,False,2025-10-28 03:28:33.311656+00:00
376,Common Room (HDB) for Rent in 807 Yishun Ring Road,Yishun South,600,1,0,130,1987,807 Yishun Ring Road 760807,39,180,1.41649875808134,103.831578419935,"[{'Chong Pang Hawker Centre & Market': '1612'}, {'Yishun Public Library': '1535'}, {'LOWER SELETAR RESERVOIR PARK': '1045'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '184'}]",HDB,0.98,1.0,1.0,device_355,44.51,True,2025-10-28 03:29:52.131894+00:00
117,Far Horizon Gardens,Ang Mo Kio North,4000,2,2,1152,1987,15 Ang Mo Kio Avenue 9,39,420,1.38321828266519,103.839205104333,"[{'Ang Mo Kio Ave 4 Blk 628 (Ang Mo Kio 628 Market)': '293'}, {'Ang Mo Kio Public Library': '1171'}, {'LENTOR GREEN PG': '330'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '993'}]",Apartment,0.19,1.0,0.54,device_355,26.84,False,2025-10-28 03:30:56.710212+00:00
427,Common Room (HDB) for Rent in 253 Simei Street 1,Changi,900,1,0,150,,253 Simei Street 1 520253,64,173,1.34182116705155,103.952585980598,"[{'Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre)': '968'}, {'Tampines Regional Library': '1870'}, {'HARVEY CRESCENT PG': '317'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '109'}]",HDB,0.98,1.0,0.98,device_356,55.38,False,2025-10-28 03:24:53.894078+00:00
101,The Esparis,Pasir Ris,1350,1,0,129,2006,The Esparis,78,240,1.36952303141664,103.959709933099,"[{'Pasir Ris Central Hawker Centre': '1005'}, {'Pasir Ris Public Library': '1185'}, {'PASIR RIS TOWN PK': '847'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '131'}]",Condo,0.95,0.58,1.0,device_356,84.98,False,2025-10-28 03:26:45.815712+00:00
92,842G Tampines Street 82,Tampines,1100,1,0,500,1994,842G Tampines Street 82,81,180,1.35207674741611,103.937111715862,"[{'Hawker Centre @ Our Tampines Hub': '385'}, {'Tampines Regional Library': '377'}, {'SUN PLAZA PK': '1004'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '326'}]",HDB,0.96,0.48,0.51,device_356,26.67,True,2025-10-28 03:27:49.019111+00:00
320,Master Room (HDB) for Rent in 515C Tampines Central 7,Tampines,1200,1,1,120,2008,515C Tampines Central 7,74,803,1.3569678017343,103.938986535158,"[{'Hawker Centre @ Our Tampines Hub': '452'}, {'Tampines Regional Library': '426'}, {'SUN PLAZA PK': '525'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '391'}]",HDB,0.96,0.7,0.51,device_356,77.21,False,2025-10-28 03:29:29.067769+00:00
483,Common Room (HDB) for Rent in 428 Tampines Street 41 (A),Pasir Ris,1200,1,0,90,1985,428 Tampines Street 41 520428,76,671,1.35908616639236,103.948910995142,"[{'Hawker Centre @ Our Tampines Hub': '1152'}, {'Tampines Regional Library': '1153'}, {'TAMPINES ECO GREEN PK': '514'}, {'SHENG SIONG SUPERMARKET PTE LTD': '485'}]",HDB,0.96,0.64,1.0,device_356,63.23,False,2025-10-28 03:31:09.403537+00:00
25,132 Simei Street 1 (A),Changi,1100,1,0,100,1987,132 Simei Street 1,69,600,1.34673898258804,103.955937163216,"[{'Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre)': '1267'}, {'Tampines Regional Library': '1889'}, {'JLN PELATOK PG': '494'}, {'SHAHUL HAMEED S/O ABDUSALAM': '479'}]",HDB,0.96,0.85,0.98,device_356,41.45,True,2025-10-28 03:32:25.592721+00:00
262,Common Room (Condo) for Rent in Simei Green Condominium,Changi,1200,1,0,80,1999,"Simei Green, 1 Simei Street 4",70,376,1.34111322619373,103.957795806877,"[{'Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre)': '1539'}, {'SUNBIRD CIRCLE PG': '229'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '559'}]",Condo,0.96,0.82,0.66,device_356,19.84,False,2025-10-28 03:33:22.100740+00:00
112,6BR Luxury Bungalow Near Changi,Changi,17500,6,6,7600,,Near Changi Airport,97,1570,1.34580556425439,103.982913693484,[{'NTUC FAIRPRICE CO-OPERATIVE LTD': '979'}],Landed,0.0,0.0,0.0,device_356,55.88,False,2025-10-28 03:34:33.331151+00:00
550,Common Room (HDB) for Rent in 428 Tampines Street 41 (B),Pasir Ris,1200,1,0,90,1985,428 Tampines Street 41 320428,76,671,1.35908616639236,103.948910995142,"[{'Hawker Centre @ Our Tampines Hub': '1152'}, {'Tampines Regional Library': '1153'}, {'TAMPINES ECO GREEN PK': '514'}, {'SHENG SIONG SUPERMARKET PTE LTD': '485'}]",HDB,0.96,0.64,1.0,device_356,77.02,False,2025-10-28 03:36:12.825417+00:00
392,Common Room (HDB) for Rent in 7B Woodlands Avenue 6,Woodlands East,850,1,0,120,,718 Woodlands Avenue 6 730718,66,103,1.44159550542694,103.801106488879,"[{'Kampung Admiralty Hawker Centre': '208'}, {'Woodlands Regional Library': '1736'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '117'}]",HDB,0.9,0.34,0.0,device_357,75.93,False,2025-10-28 03:25:12.538788+00:00
197,Common Room (HDB) for Rent in 175 Woodlands Street 13 (A),Woodlands West,1200,1,0,200,,Woodlands Street 13,66,427,1.43494396195767,103.77759631055,"[{'Marsiling Mall Hawker Centre': '297'}, {'Woodlands Regional Library': '1038'}, {'WOODLANDS TOWN PK EAST': '270'}, {'SHENG SIONG SUPERMARKET PTE LTD': '286'}]",HDB,0.79,0.34,1.0,device_357,75.65,False,2025-10-28 03:27:08.003022+00:00
480,Common Room (HDB) for Rent in 175 Woodlands Street 13 (E),Woodlands West,1340,1,0,260,,175 Woodlands Street 13 730175,64,427,1.4336190304618,103.777755926451,"[{'Marsiling Mall Hawker Centre': '236'}, {'Woodlands Regional Library': '1032'}, {'WOODLANDS TOWN PK EAST': '379'}, {'SHENG SIONG SUPERMARKET PTE LTD': '221'}]",HDB,0.75,0.37,1.0,device_357,52.21,True,2025-10-28 03:28:23.797869+00:00
304,2 Room (2STD) HDB for Rent in 780F Woodlands Crescent,Woodlands East,2400,1,1,506,2015,780F Woodlands Crescent,76,789,1.44777726469884,103.801148446244,"[{'Kampung Admiralty Hawker Centre': '888'}, {'PARK AT SEMBAWANG ALLEY': '1994'}, {'FORTUNE SUPERMARKET PTE. LTD.': '63'}]",HDB,0.41,0.21,0.0,device_357,62.52,False,2025-10-28 03:29:44.120217+00:00
324,2 Room (2A) HDB for Rent in 693B Woodlands Avenue 6,Woodlands East,2800,1,1,506,2018,693B Woodlands Avenue 6,69,430,1.43850605916385,103.804250612304,"[{'Kampung Admiralty Hawker Centre': '416'}, {'Woodlands Regional Library': '1965'}, {'WOODLANDS HEALING GARDEN': '1963'}, {'U STARS PTE. LTD.': '319'}]",HDB,0.29,0.3,0.95,device_357,35.32,False,2025-10-28 03:30:43.578484+00:00
725,183C Woodlands Street 13,Woodlands West,900,1,0,100,2019,183C Woodlands St 13,69,377,1.43465687984813,103.776726754884,"[{'Marsiling Mall Hawker Centre': '372'}, {'Woodlands Regional Library': '1135'}, {'WOODLANDS TOWN PK EAST': '364'}, {'SHENG SIONG SUPERMARKET PTE LTD': '359'}]",HDB,0.89,0.3,1.0,device_357,18.95,False,2025-10-28 03:31:32.005924+00:00
286,Common Room (HDB) in 175 Woodlands Street 13,Woodlands West,1200,1,0,200,,175 Woodlands Street 13,64,427,1.4336190304618,103.777755926451,"[{'Marsiling Mall Hawker Centre': '236'}, {'Woodlands Regional Library': '1032'}, {'WOODLANDS TOWN PK EAST': '379'}, {'SHENG SIONG SUPERMARKET PTE LTD': '221'}]",HDB,0.79,0.37,1.0,device_357,77.0,False,2025-10-28 03:33:19.504903+00:00
14,513C Yishun Street 51,Yishun South,850,1,0,100,2017,513C Yishun Street 51,96,1700,1.41540780549145,103.84380144741,"[{'Yishun Park Hawker Centre': '1064'}, {'Yishun Public Library': '1815'}, {'YISHUN PK': '1000'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '404'}]",HDB,0.89,0.0,1.0,device_358,30.02,True,2025-10-28 03:24:33.269406+00:00
42,654A Jurong West Street 61,Nanyang,1300,1,0,129,2000,654A Jurong West Street 61,39,360,1.33612390523125,103.69828964663,"[{'Jurong West Hawker Centre': '580'}, {'Jurong West Public Library': '853'}, {'YUNNAN PARK': '618'}, {'CHD @ SOON LEE PTE. LTD.': '450'}]",HDB,0.76,0.76,0.84,device_358,32.85,False,2025-10-28 03:25:39.644661+00:00
46,"Parkshore, 201 Tanjong Rhu Road",Rochor,2100,1,1,200,1995,201 Tanjong Rhu Road,57,350,1.29673208730621,103.87063419752,"[{'Golden Mile Food Centre': '1033'}, {'Central Arts Library': '1808'}, {'EAST COAST PARK AREA A': '318'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '820'}]",Condo,0.51,0.52,0.76,device_358,26.0,False,2025-10-28 03:26:23.623885+00:00
22,167 Bedok South Avenue 3,Bedok,1380,1,0,120,1985,167 Bedok South Avenue 3,73,760,1.31963968622666,103.944965230243,"[{'New Upper Changi Road Blk 58': '661'}, {'Bedok Public Library': '1686'}, {'LUCKY GARDENS PG': '401'}, {'HAO MART PTE. LTD.': '151'}]",HDB,0.73,0.31,0.78,device_358,43.64,True,2025-10-28 03:27:25.129688+00:00
17,481 Segar Road,Bukit Panjang,850,1,0,150,2000,481 Segar Road,63,480,1.38945648052361,103.772225899084,"[{'Senja Hawker Centre': '1264'}, {'Bukit Panjang Public Library': '1369'}, {'CHESTNUT NATURE PARK': '1606'}, {'SHENG SIONG SUPERMARKET PTE LTD': '324'}]",HDB,0.89,0.44,0.94,device_358,41.5,False,2025-10-28 03:28:26.922384+00:00
45,"The Blossomvale, 900 Dunearn Road",Bukit Merah West,1200,1,0,100,1999,900 Dunearn Road,59,190,1.33673935083253,103.782820735846,"[{'Bukit Timah Market': '773'}, {'HUA GUAN CRESCENT PG': '250'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '99'}]",Condo,0.79,0.51,0.08,device_359,19.51,False,2025-10-28 03:24:22.812093+00:00
34,313A Sumang Link,Punggol,800,1,0,124,2014,313A Sumang Link,20,450,1.4098518409694,103.901995283996,"[{'One Punggol Hawker Centre': '373'}, {'Punggol Regional Library': '376'}, {'PUNGGOL WATERWAY PK': '338'}, {'SHENG SIONG SUPERMARKET PTE LTD': '209'}]",HDB,0.91,0.94,0.83,device_359,95.62,False,2025-10-28 03:26:29.313236+00:00
371,Master Room (Landed) for Rent in The Woods (A),Nanyang,1800,1,1,250,2013,Westwood Avenue,105,420,1.35123949722645,103.698839318022,"[{'Jurong West Hawker Centre': '1117'}, {'Jurong West Public Library': '1331'}, {'WESTWOOD PARK PLAYGROUND': '254'}, {'PRIME SUPERMARKET LIMITED': '284'}]",Landed,0.6,0.0,0.75,device_359,47.24,False,2025-10-28 03:27:53.248167+00:00
26,122 Potong Pasir Avenue 1,Woodleigh,1200,1,0,110,1983,122 Potong Pasir Avenue 1,39,660,1.3349317199816,103.866124988651,"[{'Woodleigh Village Hawker Centre': '847'}, {'Toa Payoh Public Library': '1692'}, {'GREENWAY SOUTH': '661'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '283'}]",HDB,0.79,0.73,0.95,device_359,77.89,False,2025-10-28 03:29:36.045286+00:00
37,942 Tampines Avenue 5,Tampines,950,1,0,150,1988,942 Tampines Avenue 5,55,720,1.34977339661508,103.940622244099,"[{'Hawker Centre @ Our Tampines Hub': '372'}, {'Tampines Regional Library': '395'}, {'SUN PLAZA PK': '1020'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '424'}]",HDB,0.86,0.56,0.81,device_359,69.0,False,2025-10-28 03:31:07.790553+00:00
16,28 Ghim Moh Link,Queenstown,1200,1,0,120,2011,28 Ghim Moh Link,66,850,1.30887985026284,103.784802916649,"[{'Ghim Moh Road Blk 20': '447'}, {'HOLLAND GROVE VIEW FC': '456'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '48'}]",HDB,0.79,0.43,0.0,device_359,73.77,False,2025-10-28 03:32:40.167415+00:00
8,123 Hougang Avenue 1,Woodleigh,750,1,0,150,1981,123 Hougang Avenue 1,42,1440,1.35338313924634,103.88625894527,"[{'Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre)': '437'}, {'Serangoon Public Library': '1585'}, {'AROOZOO AVE PG': '203'}, {'ISYMI PTE LTD': '277'}]",HDB,0.92,0.7,0.95,device_359,89.28,True,2025-10-28 03:34:46.935727+00:00
15,3 Haig Road,Geylang,1250,1,0,120,1975,3 Haig Road,31,1030,1.31170258964814,103.897379475186,"[{'Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre)': '426'}, {'Geylang East Public Library': '1432'}, {'CARPMAEL PARK': '176'}, {'THE FOODSPREE PTE LTD': '291'}]",HDB,0.77,0.64,0.72,device_360,70.19,False,2025-10-28 03:25:00.440804+00:00
40,473D Upper Serangoon Crescent,Hougang,900,1,0,100,2016,473D Upper Serangoon Crescent,43,1060,1.37667371760412,103.901954069082,"[{'Buangkok Hawker Centre': '1241'}, {'Cheng San Public Library': '1016'}, {'PUNGGOL PK': '369'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '212'}]",HDB,0.88,0.4,0.85,device_360,88.91,False,2025-10-28 03:26:59.498019+00:00
60,"Tre Residences, 9 Geylang East Avenue 1",Geylang,2150,1,1,200,2018,9 Geylang East Avenue 1,19,300,1.3172278261209,103.885015905304,"[{'Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre)': '439'}, {'Geylang East Public Library': '94'}, {'GEYLANG EAST PK': '582'}, {'ABEDIN TRADING PTE. LTD.': '383'}]",Condo,0.5,0.88,0.72,device_360,71.76,False,2025-10-28 03:28:31.550259+00:00
36,616 Senja Road,Bukit Panjang,800,1,0,150,2000,616 Senja Road,49,520,1.38482207165437,103.761181895733,"[{'Senja Hawker Centre': '262'}, {'Bukit Panjang Public Library': '645'}, {'PHOENIX PARK': '1080'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '111'}]",HDB,0.91,0.28,0.93,device_360,86.54,True,2025-10-28 03:30:17.102591+00:00
23,241 Kim Keat Link,Toa Payoh,950,1,0,90,1988,241 Kim Keat Link,30,1230,1.33050536301596,103.855776378989,"[{'Toa Payoh Lorong 7 Blk 22 (Kim Keat Palm Market and Food Centre)': '556'}, {'Toa Payoh Public Library': '636'}, {'MAR THOMA ROAD PARK': '778'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '251'}]",HDB,0.86,0.66,0.86,device_360,87.32,True,2025-10-28 03:32:13.308319+00:00
11,381 Tampines Street 32,Changi,900,1,0,90,1993,381 Tampines Street 32,43,710,1.3540186467337,103.958966328131,"[{'Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre)': '1859'}, {'JLN PELATOK PG': '884'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '125'}]",HDB,0.88,0.4,0.12,device_360,47.24,False,2025-10-28 03:33:38.274762+00:00
414,Common Room (Condo) for Rent in Cityscape @ Farrer Park (B),Kampong Java,1500,1,0,200,2015,101 Mergui Road 219067,20,828,1.31802199387753,103.851593706635,"[{'Cambridge Road Blk 41A (Pek Kio Market and Food Centre)': '258'}, {'Toa Payoh Public Library': '1726'}, {'PEK KIO PARK': '340'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '379'}]",Condo,0.69,0.86,0.92,device_360,21.57,False,2025-10-28 03:34:15.613963+00:00
41,210A Clementi Avenue 6,Bukit Merah West,1300,1,0,150,,210A Clementi Avenue 6,40,820,1.32175018587424,103.762988191669,"[{'Clementi Ave 3 Blk 448': '947'}, {'Clementi Public Library': '753'}, {'FABER HILLS PLAYGROUND': '599'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '503'}]",HDB,0.76,0.46,0.88,device_360,58.39,False,2025-10-28 03:35:45.281025+00:00
31,172B Sengkang East Drive,Punggol,1100,1,0,100,2023,172B Sengkang East Drive,46,910,1.38714243993422,103.910406140367,"[{'Sengkang Public Library': '1809'}, {""ST ANNE'S WOOD PG"": '893'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '829'}]",HDB,0.82,0.34,0.05,device_360,32.62,False,2025-10-28 03:36:47.845438+00:00
24,286 Choa Chu Kang Avenue 3,Choa Chu Kang,490,1,0,100,1990,286 Choa Chu Kang Avenue 3,54,200,1.37961096389848,103.741537948984,"[{'Choa Chu Kang Public Library': '708'}, {'CHOA CHU KANG PK': '1020'}, {'ANG KEN CHUA': '112'}]",HDB,1.0,0.18,0.01,device_360,7.47,False,2025-10-28 03:37:18.696858+00:00
11,381 Tampines Street 32,Changi,900,1,0,90,1993,381 Tampines Street 32,105,710,1.3540186467337,103.958966328131,"[{'Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre)': '1859'}, {'JLN PELATOK PG': '884'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '125'}]",HDB,0.88,0.18,0.16,device_361,54.95,False,2025-10-28 03:24:49.733365+00:00
33,266D Punggol Way,Sengkang,1550,1,1,90,2014,266D Punggol Way,101,150,1.40493960067331,103.89803677792,"[{'One Punggol Hawker Centre': '898'}, {'Punggol Regional Library': '945'}, {'PUNGGOL WATERWAY PK': '1008'}, {'U STARS SUPERMARKET PTE. LTD.': '144'}]",HDB,0.68,0.22,0.69,device_361,12.24,True,2025-10-28 03:25:33.977764+00:00
20,414 Tampines Street 41 (B),Pasir Ris,1100,1,0,150,1985,414 Tampines Street 41,98,840,1.35981195619451,103.946549508112,"[{'Hawker Centre @ Our Tampines Hub': '1006'}, {'Tampines Regional Library': '1000'}, {'SUN PLAZA PK': '372'}, {'SHENG SIONG SUPERMARKET PTE LTD': '438'}]",HDB,0.82,0.25,0.92,device_361,41.88,False,2025-10-28 03:26:55.434801+00:00
41,210A Clementi Avenue 6,Bukit Merah West,1300,1,0,150,,210A Clementi Avenue 6,47,820,1.32175018587424,103.762988191669,"[{'Clementi Ave 3 Blk 448': '947'}, {'Clementi Public Library': '753'}, {'FABER HILLS PLAYGROUND': '599'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '503'}]",HDB,0.76,0.72,0.83,device_361,67.8,True,2025-10-28 03:28:25.510121+00:00
38,318 Bukit Batok Street 32,Bukit Batok,1000,1,0,50,1984,318 Bukit Batok Street 32,52,830,1.36094593781145,103.747282390377,"[{'Bukit Batok West Hawker Centre': '839'}, {'Bukit Batok Public Library': '1262'}, {'BUKIT GOMBAK PARK': '899'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '387'}]",HDB,0.85,0.67,0.79,device_361,51.76,False,2025-10-28 03:29:55.480469+00:00
51,"Simei Green Condominium, 1 Simei Street 4",Changi,1300,1,0,120,1999,1 Simei Street 4,5,580,1.34169538178112,103.958080755214,"[{'Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre)': '1551'}, {'SUNBIRD CIRCLE PG': '288'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '573'}]",Condo,0.76,1.0,0.45,device_362,54.45,False,2025-10-28 03:24:56.506455+00:00
65,"Eastpoint Green, 1 Simei Street 3",Changi,1288,1,0,80,1998,1 Simei Street 3,12,610,1.33954520418255,103.951022111706,"[{'Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre)': '959'}, {'Tampines Regional Library': '1938'}, {'SEA BREEZE AVENUE PARK': '162'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '414'}]",Condo,0.76,0.92,0.9,device_362,32.67,True,2025-10-28 03:25:48.939407+00:00
22,167 Bedok South Avenue 3,Bedok,1380,1,0,120,1985,167 Bedok South Avenue 3,22,760,1.31963968622666,103.944965230243,"[{'New Upper Changi Road Blk 58': '661'}, {'Bedok Public Library': '1686'}, {'LUCKY GARDENS PG': '401'}, {'HAO MART PTE. LTD.': '151'}]",HDB,0.73,0.82,0.59,device_362,46.53,False,2025-10-28 03:26:59.425568+00:00
204,Master Room (Condo) for Rent in Ballota Park Condominium,Pasir Ris,1800,1,1,150,2000,Ballota Park Condominium,14,437,1.35887799120341,103.96852443877,"[{'MARIAM WALK PG': '74'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '944'}]",Condo,0.6,0.9,0.0,device_362,48.8,False,2025-10-28 03:28:16.734713+00:00
417,Master Room (Condo) for Rent in Eastvale,Pasir Ris,1500,1,1,300,1999,39 Pasir Ris Drive 3 519495,26,462,1.37467402762989,103.95316804526,"[{'Pasir Ris Central Hawker Centre': '221'}, {'Pasir Ris Public Library': '487'}, {'PASIR RIS TOWN PK': '340'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '276'}]",Condo,0.69,0.77,0.9,device_362,52.44,False,2025-10-28 03:29:46.004209+00:00
575,Master Room (HDB) for Rent in 467 Tampines Street 44 (E),Pasir Ris,1240,1,1,284,,467 Tampines Street 44 520467,18,381,1.35996852651128,103.954665911889,"[{'Pasir Ris Central Hawker Centre': '1532'}, {'Pasir Ris Public Library': '1488'}, {'TAMPINES ECO GREEN PK': '813'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '175'}]",HDB,0.77,0.86,0.9,device_362,32.9,False,2025-10-28 03:30:36.148415+00:00
43,507 Bedok North Avenue 3,Bedok,1200,1,0,155,1977,507 Bedok North Avenue 3,27,840,1.33298071677208,103.93259903289,"[{'Bedok North Street 3 Blk 511 (Kaki Bukit 511 Market and Food Centre)': '226'}, {'Bedok Public Library': '670'}, {'BEDOK TOWN PK': '995'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '168'}]",HDB,0.79,0.76,0.59,device_362,61.74,False,2025-10-28 03:32:11.250645+00:00
368,Master Room (Condo) for Rent in Sunny Palms (B),Marine Parade,2000,1,1,850,2004,65 Lorong G Telok Kurau 426323,32,453,1.3174353531319,103.910838016448,"[{'Eunos Crescent Blk 4A': '799'}, {'Marine Parade Public Library': '1405'}, {'TELOK KURAU PK': '446'}, {'THE ALASKA GUYS PTE. LTD.': '588'}]",Condo,0.59,0.61,0.92,device_363,33.13,False,2025-10-28 03:24:17.093763+00:00
672,Gem Residences,Toa Payoh,2500,1,1,300,2020,1 Lorong 5 Toa Payoh 319458,30,461,1.33874811788053,103.850881932323,"[{'Toa Payoh Lorong 4 Blk 93': '155'}, {'Toa Payoh Public Library': '566'}, {'TOA PAYOH TOWN PK': '961'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '210'}]",Condo,0.43,0.65,0.86,device_363,20.84,False,2025-10-28 03:24:56.287365+00:00
395,Common Room (Condo) for Rent in Southaven II (A),Bukit Batok,1700,1,0,150,1999,33 Hindhede Walk 587968,37,724,1.34694658217219,103.772158776058,"[{'Bukit Timah Interim Hawker Centre and Market': '761'}, {'HOOVER PARK (LOR PISANG HIJAU PLAYGROUND)': '352'}, {'SEOUL BUTCHERY PTE. LTD.': '604'}]",Condo,0.69,0.51,0.02,device_363,69.49,False,2025-10-28 03:26:26.167427+00:00
